 

stn;time;rre150z0
CGI;202203160140;0.0
CGI;202203160150;0.0
CGI;202203160200;0.0
CGI;202203160210;0.0
CGI;202203160220;0.0
CGI;202203160230;0.0
CGI;202203160240;0.0
CGI;202203160250;0.0
CGI;202203160300;0.0
CGI;202203160310;0.0
CGI;202203160320;0.0
CGI;202203160330;0.0
CGI;202203160340;0.0
CGI;202203160350;0.0
CGI;202203160400;0.0
CGI;202203160410;0.0
CGI;202203160420;0.0
CGI;202203160430;0.0
CGI;202203160440;0.0
CGI;202203160450;0.0
CGI;202203160500;0.0
CGI;202203160510;0.0
CGI;202203160520;0.0
CGI;202203160530;0.0
CGI;202203160540;0.0
CGI;202203160550;0.0
CGI;202203160600;0.0
CGI;202203160610;0.0
CGI;202203160620;0.0
CGI;202203160630;0.0
CGI;202203160640;0.0
CGI;202203160650;0.0
CGI;202203160700;0.0
CGI;202203160710;0.0
CGI;202203160720;0.0
CGI;202203160730;0.0
CGI;202203160740;0.0
CGI;202203160750;0.0
CGI;202203160800;0.0
CGI;202203160810;0.0
CGI;202203160820;0.0
CGI;202203160830;0.0
CGI;202203160840;0.0
CGI;202203160850;0.0
CGI;202203160900;0.0
CGI;202203160910;0.0
CGI;202203160920;0.0
CGI;202203160930;0.0
CGI;202203160940;0.0
CGI;202203160950;0.0
CGI;202203161000;0.0
CGI;202203161010;0.0
CGI;202203161020;0.0
CGI;202203161030;0.0
CGI;202203161040;0.0
CGI;202203161050;0.0
CGI;202203161100;0.0
CGI;202203161110;0.0
CGI;202203161120;0.0
CGI;202203161130;0.0
CGI;202203161140;0.0
CGI;202203161150;0.0
CGI;202203161200;0.0
CGI;202203161210;0.0
CGI;202203161220;0.0
CGI;202203161230;0.0
CGI;202203161240;0.0
CGI;202203161250;0.0
CGI;202203161300;0.0
CGI;202203161310;0.0
CGI;202203161320;0.0
CGI;202203161330;0.0
CGI;202203161340;0.0
CGI;202203161350;0.0
CGI;202203161400;0.0
CGI;202203161410;0.0
CGI;202203161420;0.0
CGI;202203161430;0.0
CGI;202203161440;0.0
CGI;202203161450;0.0
CGI;202203161500;0.0
CGI;202203161510;0.0
CGI;202203161520;0.0
CGI;202203161530;0.0
CGI;202203161540;0.0
CGI;202203161550;0.0
CGI;202203161600;0.0
CGI;202203161610;0.0
CGI;202203161620;0.0
CGI;202203161630;0.0
CGI;202203161640;0.0
CGI;202203161650;0.0
CGI;202203161700;0.0
CGI;202203161710;0.0
CGI;202203161720;0.0
CGI;202203161730;0.0
CGI;202203161740;0.0
CGI;202203161750;0.0
CGI;202203161800;0.0
CGI;202203161810;0.0
CGI;202203161820;0.0
CGI;202203161830;0.0
CGI;202203161840;0.0
CGI;202203161850;0.0
CGI;202203161900;0.0
CGI;202203161910;0.0
CGI;202203161920;0.0
CGI;202203161930;0.0
CGI;202203161940;0.0
CGI;202203161950;0.0
CGI;202203162000;0.0
CGI;202203162010;0.0
CGI;202203162020;0.0
CGI;202203162030;0.0
CGI;202203162040;0.0
CGI;202203162050;0.0
CGI;202203162100;0.0
CGI;202203162110;0.0
CGI;202203162120;0.0
CGI;202203162130;0.0
CGI;202203162140;0.0
CGI;202203162150;0.0
CGI;202203162200;0.0
CGI;202203162210;0.0
CGI;202203162220;0.0
CGI;202203162230;0.0
CGI;202203162240;0.0
CGI;202203162250;0.0
CGI;202203162300;0.0
CGI;202203162310;0.0
CGI;202203162320;0.0
CGI;202203162330;0.0
CGI;202203162340;0.0
CGI;202203162350;0.0
CGI;202203170000;0.0
CGI;202203170010;0.0
CGI;202203170020;0.0
CGI;202203170030;0.0
CGI;202203170040;0.0
CGI;202203170050;0.0
CGI;202203170100;0.0
CGI;202203170110;0.0
CGI;202203170120;0.0
CGI;202203170130;0.0
CGI;202203170140;0.0
CGI;202203170150;0.0
CGI;202203170200;0.0
CGI;202203170210;0.0
CGI;202203170220;0.0
CGI;202203170230;0.0
CGI;202203170240;0.0
CGI;202203170250;0.0
CGI;202203170300;0.0
CGI;202203170310;0.0
CGI;202203170320;0.0
CGI;202203170330;0.0
CGI;202203170340;0.0
CGI;202203170350;0.0
CGI;202203170400;0.0
CGI;202203170410;0.0
CGI;202203170420;0.0
CGI;202203170430;0.0
CGI;202203170440;0.0
CGI;202203170450;0.0
CGI;202203170500;0.0
CGI;202203170510;0.0
CGI;202203170520;0.0
CGI;202203170530;0.0
CGI;202203170540;0.0
CGI;202203170550;0.0
CGI;202203170600;0.0
CGI;202203170610;0.0
CGI;202203170620;0.0
CGI;202203170630;0.0
CGI;202203170640;0.0
CGI;202203170650;0.0
CGI;202203170700;0.0
CGI;202203170710;0.0
CGI;202203170720;0.0
CGI;202203170730;0.0
CGI;202203170740;0.0
CGI;202203170750;0.0
CGI;202203170800;0.0
CGI;202203170810;0.0
CGI;202203170820;0.0
CGI;202203170830;0.0
CGI;202203170840;0.0
CGI;202203170850;0.0
CGI;202203170900;0.0
CGI;202203170910;0.0
CGI;202203170920;0.0
CGI;202203170930;0.0
CGI;202203170940;0.0
CGI;202203170950;0.0
CGI;202203171000;0.0
CGI;202203171010;0.0
CGI;202203171020;0.0
CGI;202203171030;0.0
CGI;202203171040;0.0
CGI;202203171050;0.0
CGI;202203171100;0.0
CGI;202203171110;0.0
CGI;202203171120;0.0
CGI;202203171130;0.0
CGI;202203171140;0.0
CGI;202203171150;0.0
CGI;202203171200;0.0
CGI;202203171210;0.0
CGI;202203171220;0.0
CGI;202203171230;0.0
CGI;202203171240;0.0
CGI;202203171250;0.0
CGI;202203171300;0.0
CGI;202203171310;0.0
CGI;202203171320;0.0
CGI;202203171330;0.0
CGI;202203171340;0.0
CGI;202203171350;0.0
CGI;202203171400;0.0
CGI;202203171410;0.0
CGI;202203171420;0.0
CGI;202203171430;0.0
CGI;202203171440;0.0
CGI;202203171450;0.0
CGI;202203171500;0.0
CGI;202203171510;0.0
CGI;202203171520;0.0
CGI;202203171530;0.0
CGI;202203171540;0.0
CGI;202203171550;0.0
CGI;202203171600;0.0
CGI;202203171610;0.0
CGI;202203171620;0.0
CGI;202203171630;0.0
CGI;202203171640;0.0
CGI;202203171650;0.0
CGI;202203171700;0.0
CGI;202203171710;0.0
CGI;202203171720;0.0
CGI;202203171730;0.0
CGI;202203171740;0.0
CGI;202203171750;0.0
CGI;202203171800;0.0
CGI;202203171810;0.0
CGI;202203171820;0.0
CGI;202203171830;0.0
CGI;202203171840;0.0
CGI;202203171850;0.0
CGI;202203171900;0.0
CGI;202203171910;0.0
CGI;202203171920;0.0
CGI;202203171930;0.0
CGI;202203171940;0.0
CGI;202203171950;0.0
CGI;202203172000;0.0
CGI;202203172010;0.0
CGI;202203172020;0.0
CGI;202203172030;0.0
CGI;202203172040;0.0
CGI;202203172050;0.0
CGI;202203172100;0.0
CGI;202203172110;0.0
CGI;202203172120;0.0
CGI;202203172130;0.0
CGI;202203172140;0.0
CGI;202203172150;0.0
CGI;202203172200;0.0
CGI;202203172210;0.0
CGI;202203172220;0.0
CGI;202203172230;0.0
CGI;202203172240;0.0
CGI;202203172250;0.0
CGI;202203172300;0.0
CGI;202203172310;0.0
CGI;202203172320;0.0
CGI;202203172330;0.0
CGI;202203172340;0.0
CGI;202203172350;0.0
CGI;202203180000;0.0
CGI;202203180010;0.0
CGI;202203180020;0.0
CGI;202203180030;0.0
CGI;202203180040;0.0
CGI;202203180050;0.0
CGI;202203180100;0.0
CGI;202203180110;0.0
CGI;202203180120;0.0
CGI;202203180130;0.0
CGI;202203180140;0.0
CGI;202203180150;0.0
CGI;202203180200;0.0
CGI;202203180210;0.0
CGI;202203180220;0.0
CGI;202203180230;0.0
CGI;202203180240;0.0
CGI;202203180250;0.0
CGI;202203180300;0.0
CGI;202203180310;0.0
CGI;202203180320;0.0
CGI;202203180330;0.0
CGI;202203180340;0.0
CGI;202203180350;0.0
CGI;202203180400;0.0
CGI;202203180410;0.0
CGI;202203180420;0.0
CGI;202203180430;0.0
CGI;202203180440;0.0
CGI;202203180450;0.0
CGI;202203180500;0.0
CGI;202203180510;0.0
CGI;202203180520;0.0
CGI;202203180530;0.0
CGI;202203180540;0.0
CGI;202203180550;0.0
CGI;202203180600;0.0
CGI;202203180610;0.0
CGI;202203180620;0.0
CGI;202203180630;0.0
CGI;202203180640;0.0
CGI;202203180650;0.0
CGI;202203180700;0.0
CGI;202203180710;0.0
CGI;202203180720;0.0
CGI;202203180730;0.0
CGI;202203180740;0.0
CGI;202203180750;0.0
CGI;202203180800;0.0
CGI;202203180810;0.0
CGI;202203180820;0.0
CGI;202203180830;0.0
