
CGI;202203090000;-0.6
CGI;202203090010;-0.2
CGI;202203090020;0.0
CGI;202203090030;-0.3
CGI;202203090040;0.4
CGI;202203090050;0.7
CGI;202203090100;-0.3
CGI;202203090110;-0.3
CGI;202203090120;-0.6
CGI;202203090130;-0.6
CGI;202203090140;-0.7
CGI;202203090150;-0.6
CGI;202203090200;-0.8
CGI;202203090210;-0.8
CGI;202203090220;-0.8
CGI;202203090230;-1.0
CGI;202203090240;-0.9
CGI;202203090250;-0.7
CGI;202203090300;0.2
CGI;202203090310;-0.1
CGI;202203090320;-0.5
CGI;202203090330;-1.4
CGI;202203090340;-0.9
CGI;202203090350;-0.2
CGI;202203090400;-0.4
CGI;202203090410;-1.0
CGI;202203090420;-1.5
CGI;202203090430;-1.7
CGI;202203090440;-1.1
CGI;202203090450;-1.0
CGI;202203090500;-0.4
CGI;202203090510;-0.8
CGI;202203090520;-0.9
CGI;202203090530;-0.6
CGI;202203090540;-1.1
CGI;202203090550;-0.5
CGI;202203090600;-1.6
CGI;202203090610;-1.3
CGI;202203090620;-0.8
CGI;202203090630;-0.8
CGI;202203090640;-1.1
CGI;202203090650;-0.2
CGI;202203090700;0.1
CGI;202203090710;0.2
CGI;202203090720;0.5
CGI;202203090730;1.2
CGI;202203090740;2.1
CGI;202203090750;2.8
CGI;202203090800;2.7
CGI;202203090810;3.0
CGI;202203090820;3.3
CGI;202203090830;3.7
CGI;202203090840;3.8
CGI;202203090850;4.1
CGI;202203090900;4.8
CGI;202203090910;4.4
CGI;202203090920;5.0
CGI;202203090930;5.3
CGI;202203090940;5.8
CGI;202203090950;5.7
CGI;202203091000;6.2
CGI;202203091010;5.8
CGI;202203091020;6.4
CGI;202203091030;6.4
CGI;202203091040;6.6
CGI;202203091050;6.3
CGI;202203091100;6.6
CGI;202203091110;7.3
CGI;202203091120;7.9
CGI;202203091130;7.2
CGI;202203091140;7.6
CGI;202203091150;8.4
CGI;202203091200;7.5
CGI;202203091210;8.2
CGI;202203091220;9.3
CGI;202203091230;8.4
CGI;202203091240;8.1
CGI;202203091250;8.9
CGI;202203091300;8.9
CGI;202203091310;9.3
CGI;202203091320;9.4
CGI;202203091330;9.7
CGI;202203091340;9.7
CGI;202203091350;9.2
CGI;202203091400;9.5
CGI;202203091410;9.5
CGI;202203091420;10.0
CGI;202203091430;9.8
CGI;202203091440;10.4
CGI;202203091450;10.4
CGI;202203091500;10.6
CGI;202203091510;10.4
